;;;First Relaxation;;;Second Relaxation;;
Numerical Time;Experimental Time;Experimental;Equation 1;Equation 2;Equation 3;Equation 1;Equation 2;Equation 3
844,8;;1,556226553;1,556131341;1,556131341;2,346903277;2,346747783;2,346747781;
844,9;;1,556209848;1,556114654;1,556114652;2,346897852;2,346742369;2,346742366;
845;;1,556193149;1,55609797;1,55609797;2,34689243;2,346736956;2,346736955;
845,1;;1,556176453;1,556081292;1,55608129;2,34688701;2,346731547;2,346731544;
845,2;;1,556159762;1,556064617;1,556064617;2,346881593;2,346726139;2,346726138;
845,3;;1,556143076;1,556047948;1,556047946;2,346876178;2,346720736;2,346720733;
845,4;;1,556126394;1,556031281;1,556031282;2,346870766;2,346715333;2,346715331;
845,5;;1,556109717;1,556014622;1,55601462;2,346865357;2,346709934;2,346709931;
845,6;;1,556093044;1,555997964;1,555997965;2,34685995;2,346704536;2,346704535;
845,7;;1,556076375;1,555981313;1,555981312;2,346854545;2,346699143;2,34669914;
845,8;;1,556059712;1,555964665;1,555964665;2,346849143;2,34669375;2,346693749;
845,9;;1,556043052;1,555948023;1,555948021;2,346843744;2,346688361;2,346688358;
846;;1,556026397;1,555931384;1,555931384;2,346838347;2,346682974;2,346682972;
846,1;;1,556009747;1,555914751;1,555914749;2,346832952;2,34667759;2,346677587;
846,2;;1,555993101;1,55589812;1,555898121;2,34682756;2,346672207;2,346672206;
846,3;;1,555976459;1,555881496;1,555881495;2,346822171;2,346666829;2,346666826;
846,4;;1,555959822;1,555864875;1,555864875;2,346816784;2,346661451;2,34666145;
846,5;;1,55594319;1,55584826;1,555848258;2,3468114;2,346656078;2,346656075;
846,6;;1,555926562;1,555831647;1,555831648;2,346806018;2,346650705;2,346650704;
846,7;;1,555909939;1,555815041;1,555815039;2,346800639;2,346645337;2,346645334;
846,8;;1,55589332;1,555798438;1,555798438;2,346795262;2,346639969;2,346639968;
846,9;;1,555876705;1,555781841;1,555781839;2,346789888;2,346634606;2,346634603;
847;;1,555860095;1,555765246;1,555765246;2,346784516;2,346629243;2,346629242;
847,1;;1,555843489;1,555748658;1,555748656;2,346779147;2,346623885;2,346623882;
847,2;;1,555826888;1,555732072;1,555732073;2,34677378;2,346618527;2,346618526;
847,3;;1,555810292;1,555715493;1,555715491;2,346768416;2,346613174;2,346613171;
847,4;;1,555793699;1,555698916;1,555698917;2,346763054;2,346607821;2,34660782;
847,5;;1,555777112;1,555682346;1,555682344;2,346757695;2,346602473;2,34660247;
847,6;;1,555760529;1,555665778;1,555665779;2,346752338;2,346597125;2,346597124;
847,7;;1,55574395;1,555649217;1,555649215;2,346746984;2,346591782;2,346591779;
847,8;;1,555727376;1,555632658;1,555632659;2,346741632;2,346586439;2,346586438;
847,9;;1,555710806;1,555616106;1,555616104;2,346736283;2,346581101;2,346581098;
848;;1,555694241;1,555599556;1,555599556;2,346730936;2,346575763;2,346575762;
848,1;;1,55567768;1,555583013;1,555583011;2,346725592;2,34657043;2,346570427;
848,2;;1,555661123;1,555566471;1,555566472;2,34672025;2,346565097;2,346565096;
848,3;;1,555644571;1,555549937;1,555549935;2,346714911;2,346559769;2,346559766;
848,4;;1,555628024;1,555533405;1,555533405;2,346709574;2,346554441;2,34655444;
848,5;;1,555611481;1,555516879;1,555516877;2,34670424;2,346549118;2,346549115;
848,6;;1,555594942;1,555500356;1,555500356;2,346698909;2,346543795;2,346543794;
848,7;;1,555578408;1,555483839;1,555483838;2,346693579;2,346538477;2,346538474;
848,8;;1,555561879;1,555467325;1,555467325;2,346688253;2,346533159;2,346533158;
848,9;;1,555545354;1,555450817;1,555450816;2,346682928;2,346527845;2,346527843;
849;;1,555528833;1,555434312;1,555434312;2,346677607;2,346522533;2,346522532;
849,1;;1,555512317;1,555417813;1,555417811;2,346672287;2,346517224;2,346517221;
849,2;;1,555495805;1,555401317;1,555401317;2,346666971;2,346511917;2,346511915;
849,3;;1,555479297;1,555384827;1,555384825;2,346661656;2,346506613;2,34650661;
849,4;;1,555462795;1,555368339;1,555368339;2,346656344;2,34650131;2,346501309;
849,5;;1,555446296;1,555351858;1,555351856;2,346651035;2,346496012;2,346496009;
849,6;;1,555429802;1,555335379;1,55533538;2,346645728;2,346490714;2,346490713;
849,7;;1,555413313;1,555318907;1,555318905;2,346640424;2,34648542;2,346485417;
849,8;;1,555396827;1,555302437;1,555302438;2,346635122;2,346480127;2,346480126;
849,9;;1,555380347;1,555285974;1,555285972;2,346629823;2,346474839;2,346474836;
850;;1,555363871;1,555269513;1,555269513;2,346624526;2,346469551;2,34646955;
850,1;;1,555347399;1,555253059;1,555253057;2,346619231;2,346464267;2,346464264;
850,2;;1,555330932;1,555236607;1,555236607;2,346613939;2,346458984;2,346458983;
850,3;;1,555314469;1,555220161;1,555220159;2,34660865;2,346453705;2,346453702;
850,4;;1,55529801;1,555203718;1,555203718;2,346603363;2,346448427;2,346448426;
850,5;;1,555281556;1,555187281;1,555187279;2,346598078;2,346443153;2,346443151;
850,6;;1,555265107;1,555170847;1,555170847;2,346592796;2,34643788;2,346437879;
850,7;;1,555248661;1,555154419;1,555154417;2,346587516;2,346432611;2,346432608;
850,8;;1,555232221;1,555137994;1,555137994;2,346582239;2,346427343;2,346427342;
850,9;;1,555215784;1,555121575;1,555121573;2,346576965;2,346422079;2,346422076;
851;;1,555199353;1,555105158;1,555105158;2,346571692;2,346416816;2,346416815;
851,1;;1,555182925;1,555088748;1,555088746;2,346566423;2,346411557;2,346411554;
851,2;;1,555166502;1,55507234;1,555072341;2,346561155;2,346406299;2,346406297;
851,3;;1,555150084;1,555055939;1,555055937;2,346555891;2,346401044;2,346401041;
851,4;;1,55513367;1,55503954;1,55503954;2,346550628;2,346395791;2,34639579;
851,5;;1,55511726;1,555023148;1,555023146;2,346545368;2,346390542;2,346390539;
851,6;;1,555100855;1,555006758;1,555006758;2,346540111;2,346385293;2,346385292;
851,7;;1,555084454;1,554990374;1,554990372;2,346534856;2,346380049;2,346380046;
851,8;;1,555068057;1,554973993;1,554973993;2,346529603;2,346374805;2,346374804;
851,9;;1,555051665;1,554957618;1,554957616;2,346524353;2,346369566;2,346369563;
852;;1,555035278;1,554941246;1,554941246;2,346519106;2,346364327;2,346364326;
852,1;;1,555018895;1,55492488;1,554924878;2,34651386;2,346359092;2,34635909;
852,2;;1,555002516;1,554908516;1,554908517;2,346508618;2,346353859;2,346353857;
852,3;;1,554986142;1,554892159;1,554892157;2,346503377;2,346348629;2,346348626;
852,4;;1,554969772;1,554875804;1,554875805;2,34649814;2,3463434;2,346343399;
852,5;;1,554953406;1,554859456;1,554859454;2,346492904;2,346338175;2,346338173;
852,6;;1,554937045;1,55484311;1,554843111;2,346487671;2,346332951;2,34633295;
852,7;;1,554920688;1,554826771;1,554826769;2,346482441;2,346327731;2,346327729;
852,8;;1,554904336;1,554810434;1,554810434;2,346477213;2,346322512;2,346322511;
852,9;;1,554887988;1,554794103;1,554794101;2,346471987;2,346317297;2,346317294;
853;;1,554871645;1,554777775;1,554777775;2,346466764;2,346312083;2,346312082;
853,1;;1,554855306;1,554761453;1,554761451;2,346461543;2,346306873;2,34630687;
853,2;;1,554838971;1,554745133;1,554745134;2,346456325;2,346301664;2,346301662;
853,3;;1,554822641;1,55472882;1,554728819;2,346451109;2,346296458;2,346296455;
853,4;;1,554806315;1,55471251;1,55471251;2,346445896;2,346291254;2,346291252;
853,5;;1,554789994;1,554696206;1,554696204;2,346440685;2,346286053;2,34628605;
853,6;;1,554773677;1,554679904;1,554679904;2,346435476;2,346280854;2,346280852;
853,7;;1,554757364;1,554663608;1,554663606;2,34643027;2,346275658;2,346275655;
853,8;;1,554741056;1,554647315;1,554647315;2,346425067;2,346270463;2,346270462;
853,9;;1,554724752;1,554631028;1,554631027;2,346419866;2,346265273;2,34626527;
854;;1,554708453;1,554614744;1,554614744;2,346414667;2,346260083;2,346260081;
854,1;;1,554692158;1,554598466;1,554598464;2,34640947;2,346254897;2,346254894;
854,2;;1,554675867;1,554582191;1,554582191;2,346404277;2,346249712;2,346249711;
854,3;;1,554659581;1,554565922;1,55456592;2,346399085;2,346244531;2,346244528;
854,4;;1,554643299;1,554549655;1,554549655;2,346393896;2,346239351;2,346239349;
854,5;;1,554627021;1,554533395;1,554533393;2,346388709;2,346234174;2,346234172;
854,6;;1,554610748;1,554517136;1,554517137;2,346383525;2,346228999;2,346228998;
854,7;;1,55459448;1,554500885;1,554500883;2,346378343;2,346223828;2,346223825;
854,8;;1,554578215;1,554484636;1,554484636;2,346373164;2,346218657;2,346218656;
854,9;;1,554561955;1,554468393;1,554468391;2,346367987;2,346213491;2,346213488;
855;;1,5545457;1,554452152;1,554452153;2,346362813;2,346208325;2,346208324;
855,1;;1,554529449;1,554435918;1,554435917;2,34635764;2,346203163;2,346203161;
855,2;;1,554513202;1,554419687;1,554419687;2,346352471;2,346198003;2,346198001;
855,3;;1,55449696;1,554403461;1,55440346;2,346347303;2,346192846;2,346192843;
855,4;;1,554480722;1,554387238;1,554387239;2,346342139;2,34618769;2,346187688;
855,5;;1,554464488;1,554371022;1,55437102;2,346336976;2,346182538;2,346182535;
855,6;;1,554448259;1,554354808;1,554354808;2,346331816;2,346177386;2,346177385;
855,7;;1,554432034;1,5543386;1,554338598;2,346326659;2,346172239;2,346172236;
855,8;;1,554415813;1,554322394;1,554322395;2,346321503;2,346167093;2,346167091;
855,9;;1,554399597;1,554306196;1,554306194;2,346316351;2,34616195;2,346161948;
856;;1,554383385;1,554289999;1,554289999;2,3463112;2,346156809;2,346156807;
856,1;;1,554367178;1,554273809;1,554273807;2,346306052;2,346151671;2,346151668;
856,2;;1,554350975;1,55425762;1,554257621;2,346300907;2,346146534;2,346146533;
856,3;;1,554334776;1,554241439;1,554241437;2,346295763;2,346141402;2,346141399;
856,4;;1,554318582;1,55422526;1,55422526;2,346290623;2,34613627;2,346136268;
856,5;;1,554302392;1,554209087;1,554209085;2,346285484;2,346131142;2,346131139;
856,6;;1,554286207;1,554192916;1,554192917;2,346280348;2,346126014;2,346126013;
856,7;;1,554270025;1,554176752;1,55417675;2,346275215;2,346120891;2,346120888;
856,8;;1,554253849;1,55416059;1,554160591;2,346270084;2,346115769;2,346115768;
856,9;;1,554237676;1,554144435;1,554144433;2,346264955;2,34611065;2,346110648;
857;;1,554221508;1,554128282;1,554128282;2,346259829;2,346105533;2,346105532;
857,1;;1,554205344;1,554112135;1,554112133;2,346254705;2,346100419;2,346100416;
857,2;;1,554189185;1,554095991;1,554095991;2,346249583;2,346095306;2,346095305;
857,3;;1,55417303;1,554079853;1,554079851;2,346244464;2,346090198;2,346090195;
857,4;;1,554156879;1,554063717;1,554063717;2,346239347;2,34608509;2,346085088;
857,5;;1,554140733;1,554047588;1,554047586;2,346234233;2,346079985;2,346079983;
857,6;;1,554124591;1,554031461;1,554031461;2,346229121;2,346074882;2,346074881;
857,7;;1,554108454;1,55401534;1,554015338;2,346224011;2,346069783;2,34606978;
857,8;;1,55409232;1,553999222;1,553999222;2,346218904;2,346064684;2,346064683;
857,9;;1,554076191;1,55398311;1,553983108;2,346213799;2,34605959;2,346059587;
858;;1,554060067;1,553967;1,553967001;2,346208697;2,346054496;2,346054495;
858,1;;1,554043947;1,553950897;1,553950895;2,346203597;2,346049406;2,346049404;
858,2;;1,554027831;1,553934796;1,553934797;2,346198499;2,346044317;2,346044316;
858,3;;1,554011719;1,553918702;1,5539187;2,346193404;2,346039232;2,34603923;
858,4;;1,553995612;1,553902609;1,55390261;2,346188311;2,346034148;2,346034147;
858,5;;1,553979509;1,553886524;1,553886522;2,34618322;2,346029068;2,346029065;
858,6;;1,553963411;1,55387044;1,55387044;2,346178132;2,346023988;2,346023987;
858,7;;1,553947317;1,553854363;1,553854361;2,346173046;2,346018913;2,34601891;
858,8;;1,553931227;1,553838288;1,553838288;2,346167963;2,346013838;2,346013837;
858,9;;1,553915141;1,55382222;1,553822218;2,346162882;2,346008767;2,346008765;
859;;1,55389906;1,553806153;1,553806154;2,346157803;2,346003698;2,346003696;
859,1;;1,553882984;1,553790094;1,553790092;2,346152727;2,345998631;2,345998629;
859,2;;1,553866911;1,553774036;1,553774036;2,346147653;2,345993566;2,345993565;
859,3;;1,553850843;1,553757985;1,553757983;2,346142581;2,345988505;2,345988502;
859,4;;1,553834779;1,553741936;1,553741936;2,346137512;2,345983444;2,345983443;
859,5;;1,55381872;1,553725893;1,553725892;2,346132446;2,345978388;2,345978385;
859,6;;1,553802665;1,553709853;1,553709853;2,346127381;2,345973332;2,345973331;
859,7;;1,553786614;1,553693819;1,553693817;2,346122319;2,34596828;2,345968278;
859,8;;1,553770567;1,553677788;1,553677788;2,346117259;2,345963229;2,345963228;
859,9;;1,553754525;1,553661762;1,553661761;2,346112202;2,345958182;2,345958179;
860;;1,553738488;1,553645739;1,55364574;2,346107147;2,345953136;2,345953135;
860,1;;1,553722454;1,553629723;1,553629721;2,346102095;2,345948093;2,345948091;
860,2;;1,553706425;1,553613709;1,553613709;2,346097044;2,345943052;2,345943051;
860,3;;1,5536904;1,553597701;1,553597699;2,346091996;2,345938014;2,345938011;
860,4;;1,55367438;1,553581695;1,553581695;2,346086951;2,345932977;2,345932976;
860,5;;1,553658363;1,553565696;1,553565694;2,346081908;2,345927944;2,345927942;
860,6;;1,553642351;1,553549699;1,553549699;2,346076867;2,345922912;2,345922911;
860,7;;1,553626344;1,553533708;1,553533706;2,346071829;2,345917884;2,345917881;
860,8;;1,553610341;1,553517719;1,55351772;2,346066793;2,345912856;2,345912855;
860,9;;1,553594342;1,553501737;1,553501736;2,346061759;2,345907833;2,34590783;
861;;1,553578347;1,553485758;1,553485758;2,346056727;2,34590281;2,345902809;
861,1;;1,553562357;1,553469784;1,553469782;2,346051698;2,345897791;2,345897788;
861,2;;1,553546371;1,553453813;1,553453813;2,346046672;2,345892773;2,345892772;
861,3;;1,553530389;1,553437848;1,553437846;2,346041647;2,345887759;2,345887756;
861,4;;1,553514412;1,553421886;1,553421886;2,346036626;2,345882746;2,345882744;
861,5;;1,553498439;1,553405929;1,553405928;2,346031606;2,345877736;2,345877733;
861,6;;1,55348247;1,553389975;1,553389976;2,346026589;2,345872727;2,345872726;
861,7;;1,553466506;1,553374028;1,553374026;2,346021574;2,345867722;2,34586772;
861,8;;1,553450545;1,553358082;1,553358083;2,346016561;2,345862719;2,345862717;
861,9;;1,55343459;1,553342143;1,553342142;2,346011551;2,345857718;2,345857716;
862;;1,553418638;1,553326207;1,553326207;2,346006543;2,345852719;2,345852718;
862,1;;1,553402691;1,553310276;1,553310274;2,346001537;2,345847724;2,345847721;
862,2;;1,553386748;1,553294348;1,553294348;2,345996534;2,345842729;2,345842728;
862,3;;1,553370809;1,553278426;1,553278424;2,345991533;2,345837738;2,345837735;
862,4;;1,553354875;1,553262507;1,553262507;2,345986535;2,345832748;2,345832747;
862,5;;1,553338945;1,553246593;1,553246592;2,345981539;2,345827762;2,345827759;
862,6;;1,553323019;1,553230682;1,553230683;2,345976545;2,345822777;2,345822775;
862,7;;1,553307098;1,553214778;1,553214776;2,345971553;2,345817795;2,345817792;
862,8;;1,55329118;1,553198875;1,553198876;2,345966564;2,345812815;2,345812813;
862,9;;1,553275268;1,553182979;1,553182978;2,345961577;2,345807838;2,345807835;
863;;1,553259359;1,553167085;1,553167086;2,345956593;2,345802862;2,34580286;
863,1;;1,553243455;1,553151198;1,553151196;2,34595161;2,34579789;2,345797887;
863,2;;1,553227555;1,553135313;1,553135313;2,345946631;2,345792918;2,345792917;
863,3;;1,553211659;1,553119434;1,553119432;2,345941653;2,345787951;2,345787948;
863,4;;1,553195768;1,553103557;1,553103557;2,345936678;2,345782984;2,345782983;
863,5;;1,553179881;1,553087687;1,553087685;2,345931705;2,345778021;2,345778018;
863,6;;1,553163998;1,553071818;1,553071819;2,345926734;2,345773059;2,345773058;
863,7;;1,553148119;1,553055957;1,553055955;2,345921766;2,345768101;2,345768098;
863,8;;1,553132245;1,553040097;1,553040097;2,3459168;2,345763143;2,345763142;
863,9;;1,553116375;1,553024244;1,553024242;2,345911837;2,34575819;2,345758187;
864;;1,553100509;1,553008393;1,553008393;2,345906875;2,345753237;2,345753236;
864,1;;1,553084648;1,552992548;1,552992546;2,345901916;2,345748288;2,345748285;
864,2;;1,55306879;1,552976706;1,552976706;2,34589696;2,34574334;2,345743338;
864,3;;1,553052938;1,552960869;1,552960868;2,345892005;2,345738395;2,345738393;
864,4;;1,553037089;1,552945035;1,552945036;2,345887053;2,345733452;2,345733451;
864,5;;1,553021245;1,552929208;1,552929206;2,345882104;2,345728512;2,345728509;
864,6;;1,553005404;1,552913382;1,552913383;2,345877156;2,345723573;2,345723572;
864,7;;1,552989569;1,552897563;1,552897561;2,345872211;2,345718638;2,345718635;
864,8;;1,552973737;1,552881746;1,552881747;2,345867268;2,345713704;2,345713703;
864,9;;1,55295791;1,552865936;1,552865934;2,345862328;2,345708773;2,345708771;
865;;1,552942087;1,552850127;1,552850128;2,34585739;2,345703844;2,345703842;
865,1;;1,552926268;1,552834325;1,552834324;2,345852454;2,345698918;2,345698915;
865,2;;1,552910454;1,552818526;1,552818526;2,345847521;2,345693993;2,345693991;
865,3;;1,552894643;1,552802732;1,55280273;2,345842589;2,345689071;2,345689069;
865,4;;1,552878838;1,552786941;1,552786941;2,34583766;2,345684151;2,34568415;
865,5;;1,552863036;1,552771156;1,552771154;2,345832734;2,345679234;2,345679232;
865,6;;1,552847238;1,552755373;1,552755373;2,345827809;2,345674318;2,345674317;
865,7;;1,552831445;1,552739596;1,552739595;2,345822887;2,345669406;2,345669404;
865,8;;1,552815656;1,552723822;1,552723823;2,345817968;2,345664495;2,345664494;
865,9;;1,552799872;1,552708054;1,552708052;2,34581305;2,345659588;2,345659585;
866;;1,552784091;1,552692288;1,552692289;2,345808135;2,345654681;2,34565468;
866,1;;1,552768315;1,552676529;1,552676527;2,345803222;2,345649778;2,345649775;
866,2;;1,552752543;1,552660772;1,552660772;2,345798312;2,345644876;2,345644875;
866,3;;1,552736776;1,552645021;1,552645019;2,345793404;2,345639977;2,345639975;
866,4;;1,552721012;1,552629272;1,552629272;2,345788498;2,34563508;2,345635079;
866,5;;1,552705253;1,552613529;1,552613528;2,345783594;2,345630186;2,345630184;
866,6;;1,552689498;1,552597789;1,552597789;2,345778693;2,345625293;2,345625292;
866,7;;1,552673748;1,552582055;1,552582053;2,345773794;2,345620404;2,345620401;
866,8;;1,552658001;1,552566323;1,552566324;2,345768897;2,345615516;2,345615514;
866,9;;1,552642259;1,552550598;1,552550596;2,345764003;2,345610631;2,345610628;
867;;1,552626521;1,552534874;1,552534875;2,345759111;2,345605747;2,345605746;
867,1;;1,552610788;1,552519157;1,552519156;2,345754221;2,345600867;2,345600865;
867,2;;1,552595058;1,552503443;1,552503443;2,345749333;2,345595988;2,345595987;
867,3;;1,552579333;1,552487734;1,552487732;2,345744448;2,345591113;2,34559111;
867,4;;1,552563612;1,552472028;1,552472028;2,345739565;2,345586238;2,345586237;
867,5;;1,552547896;1,552456328;1,552456326;2,345734684;2,345581367;2,345581364;
867,6;;1,552532183;1,55244063;1,55244063;2,345729805;2,345576497;2,345576496;
867,7;;1,552516475;1,552424938;1,552424936;2,345724929;2,345571631;2,345571628;
867,8;;1,552500771;1,552409249;1,552409249;2,345720055;2,345566765;2,345566764;
867,9;;1,552485071;1,552393565;1,552393564;2,345715184;2,345561903;2,3455619;
868;;1,552469376;1,552377884;1,552377885;2,345710314;2,345557042;2,345557041;
868,1;;1,552453685;1,55236221;1,552362208;2,345705447;2,345552185;2,345552182;
868,2;;1,552437997;1,552346537;1,552346538;2,345700583;2,345547328;2,345547327;
868,3;;1,552422315;1,552330871;1,552330869;2,34569572;2,345542476;2,345542473;
