Time;Stress
194,2;-5,85E-10
194,3;-5,76E-10
194,4;-5,68E-10
194,5;-5,60E-10
194,6;-5,51E-10
194,7;-5,43E-10
194,8;-5,34E-10
194,9;-5,26E-10
195;-5,18E-10
195,1;-5,09E-10
195,2;-5,01E-10
195,3;-4,93E-10
195,4;-4,85E-10
195,5;-4,77E-10
195,6;-4,68E-10
195,7;-4,60E-10
195,8;-4,52E-10
195,9;-4,44E-10
196;-4,36E-10
196,1;-4,28E-10
196,2;-4,20E-10
196,3;-4,12E-10
196,4;-4,04E-10
196,5;-3,96E-10
196,6;-3,89E-10
196,7;-3,81E-10
196,8;-3,73E-10
196,9;-3,65E-10
197;-3,57E-10
197,1;-3,49E-10
197,2;-3,42E-10
197,3;-3,34E-10
197,4;-3,26E-10
197,5;-3,19E-10
197,6;-3,11E-10
197,7;-3,03E-10
197,8;-2,96E-10
197,9;-2,88E-10
198;-2,81E-10
198,1;-2,73E-10
198,2;-2,66E-10
198,3;-2,58E-10
198,4;-2,51E-10
198,5;-2,44E-10
198,6;-2,36E-10
198,7;-2,29E-10
198,8;-2,21E-10
198,9;-2,14E-10
199;-2,07E-10
199,1;-2,00E-10
199,2;-1,92E-10
199,3;-1,85E-10
199,4;-1,78E-10
199,5;-1,71E-10
199,6;-1,64E-10
199,7;-1,57E-10
199,8;-1,49E-10
199,9;-1,42E-10
200;-1,35E-10
200,1;-1,28E-10
200,2;-1,21E-10
200,3;-1,14E-10
200,4;-1,07E-10
200,5;-1,00E-10
200,6;-9,34E-11
200,7;-8,65E-11
200,8;-7,96E-11
200,9;-7,28E-11
201;-6,59E-11
201,1;-5,91E-11
201,2;-5,23E-11
201,3;-4,55E-11
201,4;-3,88E-11
201,5;-3,21E-11
201,6;-2,54E-11
201,7;-1,87E-11
201,8;-1,20E-11
201,9;-5,38E-12
202;1,24E-12
202,1;7,84E-12
202,2;1,44E-11
202,3;2,10E-11
202,4;2,75E-11
202,5;3,40E-11
202,6;4,05E-11
202,7;4,70E-11
202,8;5,35E-11
202,9;5,99E-11
203;6,63E-11
203,1;7,27E-11
203,2;7,91E-11
203,3;8,54E-11
203,4;9,17E-11
203,5;9,81E-11
203,6;1,04E-10
203,7;1,11E-10
203,8;1,17E-10
203,9;1,23E-10
204;1,29E-10
204,1;1,36E-10
204,2;1,42E-10
204,3;1,48E-10
204,4;1,54E-10
204,5;1,60E-10
204,6;1,66E-10
204,7;1,72E-10
204,8;1,78E-10
204,9;1,84E-10
205;1,90E-10
205,1;1,96E-10
205,2;2,02E-10
205,3;2,08E-10
205,4;2,14E-10
205,5;2,20E-10
205,6;2,26E-10
205,7;2,32E-10
205,8;2,38E-10
205,9;2,44E-10
206;2,50E-10
206,1;2,55E-10
206,2;2,61E-10
206,3;2,67E-10
206,4;2,73E-10
206,5;2,78E-10
206,6;2,84E-10
206,7;2,90E-10
206,8;2,96E-10
206,9;3,01E-10
207;3,07E-10
207,1;3,13E-10
207,2;3,18E-10
207,3;3,24E-10
207,4;3,29E-10
207,5;3,35E-10
207,6;3,40E-10
207,7;3,46E-10
207,8;3,51E-10
207,9;3,57E-10
208;3,62E-10
208,1;3,68E-10
208,2;3,73E-10
208,3;3,79E-10
208,4;3,84E-10
208,5;3,90E-10
208,6;3,95E-10
208,7;4,00E-10
208,8;4,06E-10
208,9;4,11E-10
209;4,16E-10
209,1;4,22E-10
209,2;4,27E-10
209,3;4,32E-10
209,4;4,37E-10
209,5;4,43E-10
209,6;4,48E-10
209,7;4,53E-10
209,8;4,58E-10
209,9;4,63E-10
210;4,69E-10
210,1;4,74E-10
210,2;4,79E-10
210,3;4,84E-10
210,4;4,89E-10
210,5;4,94E-10
210,6;4,99E-10
210,7;5,04E-10
210,8;5,09E-10
210,9;5,14E-10
211;5,19E-10
211,1;5,24E-10
211,2;5,29E-10
211,3;5,34E-10
211,4;5,39E-10
211,5;5,44E-10
211,6;5,49E-10
211,7;5,54E-10
211,8;5,59E-10
211,9;5,63E-10
212;5,68E-10
212,1;5,73E-10
212,2;5,78E-10
212,3;5,83E-10
212,4;5,88E-10
212,5;5,92E-10
212,6;5,97E-10
212,7;6,02E-10
212,8;6,07E-10
212,9;6,11E-10
213;6,16E-10
213,1;6,21E-10
213,2;6,25E-10
213,3;6,30E-10
213,4;6,35E-10
213,5;6,39E-10
