Time;Strain;Reduced Relaxation Function;Elastic Response;Stress;;
272.7;0.06;0.737023451;2.28012;1.680501911;;
272.8;0.06;0.736997785;2.28012;1.68044339;;
272.9;0.06;0.736972126;2.28012;1.680384884;;
273;0.06;0.736946474;2.28012;1.680326395;;
273.1;0.06;0.736920829;2.28012;1.680267921;;
273.2;0.06;0.736895191;2.28012;1.680209463;;
273.3;0.06;0.73686956;2.28012;1.68015102;;
273.4;0.06;0.736843935;2.28012;1.680092594;;
273.5;0.06;0.736818318;2.28012;1.680034183;;
273.6;0.06;0.736792707;2.28012;1.679975788;;
273.7;0.06;0.736767104;2.28012;1.679917409;;
273.8;0.06;0.736741507;2.28012;1.679859045;;
273.9;0.06;0.736715917;2.28012;1.679800697;;
274;0.06;0.736690334;2.28012;1.679742365;;
274.1;0.06;0.736664758;2.28012;1.679684049;;
274.2;0.06;0.736639189;2.28012;1.679625748;;
274.3;0.06;0.736613627;2.28012;1.679567463;;
274.4;0.06;0.736588072;2.28012;1.679509194;;
274.5;0.06;0.736562523;2.28012;1.679450941;;
274.6;0.06;0.736536982;2.28012;1.679392703;;
274.7;0.06;0.736511447;2.28012;1.679334481;;
274.8;0.06;0.73648592;2.28012;1.679276275;;
274.9;0.06;0.736460399;2.28012;1.679218084;;
275;0.06;0.736434885;2.28012;1.67915991;;
275.1;0.06;0.736409378;2.28012;1.67910175;;
275.2;0.06;0.736383878;2.28012;1.679043607;;
275.3;0.06;0.736358384;2.28012;1.678985479;;
275.4;0.06;0.736332898;2.28012;1.678927367;;
275.5;0.06;0.736307418;2.28012;1.67886927;;
275.6;0.06;0.736281946;2.28012;1.67881119;;
275.7;0.06;0.73625648;2.28012;1.678753125;;
275.8;0.06;0.736231021;2.28012;1.678695075;;
275.9;0.06;0.736205569;2.28012;1.678637041;;
276;0.06;0.736180123;2.28012;1.678579023;;
276.1;0.06;0.736154685;2.28012;1.678521021;;
276.2;0.06;0.736129254;2.28012;1.678463034;;
276.3;0.06;0.736103829;2.28012;1.678405063;;
276.4;0.06;0.736078411;2.28012;1.678347107;;
276.5;0.06;0.736053;2.28012;1.678289167;;
276.6;0.06;0.736027596;2.28012;1.678231243;;
276.7;0.06;0.736002199;2.28012;1.678173334;;
276.8;0.06;0.735976809;2.28012;1.678115441;;
276.9;0.06;0.735951425;2.28012;1.678057564;;
277;0.06;0.735926049;2.28012;1.677999702;;
277.1;0.06;0.735900679;2.28012;1.677941856;;
277.2;0.06;0.735875316;2.28012;1.677884025;;
277.3;0.06;0.73584996;2.28012;1.67782621;;
277.4;0.06;0.73582461;2.28012;1.677768411;;
277.5;0.06;0.735799268;2.28012;1.677710627;;
277.6;0.06;0.735773932;2.28012;1.677652859;;
277.7;0.06;0.735748604;2.28012;1.677595106;;
277.8;0.06;0.735723282;2.28012;1.677537369;;
277.9;0.06;0.735697966;2.28012;1.677479647;;
278;0.06;0.735672658;2.28012;1.677421941;;
278.1;0.06;0.735647357;2.28012;1.677364251;;
278.2;0.06;0.735622062;2.28012;1.677306576;;
278.3;0.06;0.735596774;2.28012;1.677248917;;
278.4;0.06;0.735571493;2.28012;1.677191273;;
278.5;0.06;0.735546219;2.28012;1.677133645;;
278.6;0.06;0.735520952;2.28012;1.677076033;;
278.7;0.06;0.735495691;2.28012;1.677018435;;
278.8;0.06;0.735470437;2.28012;1.676960854;;
278.9;0.06;0.735445191;2.28012;1.676903288;;
279;0.06;0.73541995;2.28012;1.676845737;;
279.1;0.06;0.735394717;2.28012;1.676788203;;
279.2;0.06;0.735369491;2.28012;1.676730683;;
279.3;0.06;0.735344271;2.28012;1.676673179;;
279.4;0.06;0.735319058;2.28012;1.676615691;;
279.5;0.06;0.735293852;2.28012;1.676558218;;
279.6;0.06;0.735268653;2.28012;1.676500761;;
279.7;0.06;0.73524346;2.28012;1.676443319;;
279.8;0.06;0.735218275;2.28012;1.676385892;;
279.9;0.06;0.735193096;2.28012;1.676328481;;
280;0.06;0.735167924;2.28012;1.676271086;;
280.1;0.06;0.735142758;2.28012;1.676213706;;
280.2;0.06;0.7351176;2.28012;1.676156342;;
280.3;0.06;0.735092448;2.28012;1.676098993;;
280.4;0.06;0.735067303;2.28012;1.676041659;;
280.5;0.06;0.735042165;2.28012;1.675984341;;
280.6;0.06;0.735017034;2.28012;1.675927039;;
280.7;0.06;0.734991909;2.28012;1.675869751;;
280.8;0.06;0.734966791;2.28012;1.67581248;;
280.9;0.06;0.73494168;2.28012;1.675755224;;
281;0.06;0.734916576;2.28012;1.675697983;;
281.1;0.06;0.734891478;2.28012;1.675640757;;
281.2;0.06;0.734866388;2.28012;1.675583548;;
281.3;0.06;0.734841304;2.28012;1.675526353;;
281.4;0.06;0.734816226;2.28012;1.675469174;;
281.5;0.06;0.734791156;2.28012;1.67541201;;
281.6;0.06;0.734766092;2.28012;1.675354862;;
281.7;0.06;0.734741035;2.28012;1.675297729;;
281.8;0.06;0.734715985;2.28012;1.675240612;;
281.9;0.06;0.734690942;2.28012;1.67518351;;
282;0.06;0.734665905;2.28012;1.675126423;;
282.1;0.06;0.734640875;2.28012;1.675069352;;
282.2;0.06;0.734615852;2.28012;1.675012297;;
282.3;0.06;0.734590836;2.28012;1.674955256;;
282.4;0.06;0.734565826;2.28012;1.674898231;;
282.5;0.06;0.734540823;2.28012;1.674841221;;
282.6;0.06;0.734515827;2.28012;1.674784227;;
282.7;0.06;0.734490837;2.28012;1.674727248;;
282.8;0.06;0.734465855;2.28012;1.674670285;;
282.9;0.06;0.734440879;2.28012;1.674613337;;
283;0.06;0.73441591;2.28012;1.674556404;;
283.1;0.06;0.734390947;2.28012;1.674499487;;
283.2;0.06;0.734365991;2.28012;1.674442584;;
283.3;0.06;0.734341042;2.28012;1.674385698;;
283.4;0.06;0.7343161;2.28012;1.674328826;;
283.5;0.06;0.734291165;2.28012;1.67427197;;
283.6;0.06;0.734266236;2.28012;1.67421513;;
283.7;0.06;0.734241314;2.28012;1.674158304;;
283.8;0.06;0.734216398;2.28012;1.674101494;;
283.9;0.06;0.73419149;2.28012;1.674044699;;
284;0.06;0.734166588;2.28012;1.67398792;;
284.1;0.06;0.734141693;2.28012;1.673931156;;
284.2;0.06;0.734116804;2.28012;1.673874407;;
284.3;0.06;0.734091922;2.28012;1.673817674;;
284.4;0.06;0.734067047;2.28012;1.673760956;;
284.5;0.06;0.734042179;2.28012;1.673704253;;
284.6;0.06;0.734017317;2.28012;1.673647565;;
284.7;0.06;0.733992462;2.28012;1.673590893;;
284.8;0.06;0.733967614;2.28012;1.673534236;;
284.9;0.06;0.733942772;2.28012;1.673477594;;
285;0.06;0.733917938;2.28012;1.673420968;;
285.1;0.06;0.733893109;2.28012;1.673364357;;
285.2;0.06;0.733868288;2.28012;1.673307761;;
285.3;0.06;0.733843473;2.28012;1.67325118;;
285.4;0.06;0.733818665;2.28012;1.673194615;;
285.5;0.06;0.733793864;2.28012;1.673138065;;
285.6;0.06;0.733769069;2.28012;1.67308153;;
285.7;0.06;0.733744281;2.28012;1.67302501;;
285.8;0.06;0.7337195;2.28012;1.672968506;;
285.9;0.06;0.733694725;2.28012;1.672912017;;
286;0.06;0.733669957;2.28012;1.672855543;;
286.1;0.06;0.733645196;2.28012;1.672799084;;
286.2;0.06;0.733620441;2.28012;1.672742641;;
286.3;0.06;0.733595693;2.28012;1.672686212;;
286.4;0.06;0.733570952;2.28012;1.672629799;;
286.5;0.06;0.733546218;2.28012;1.672573402;;
286.6;0.06;0.73352149;2.28012;1.672517019;;
286.7;0.06;0.733496768;2.28012;1.672460652;;
286.8;0.06;0.733472054;2.28012;1.6724043;;
286.9;0.06;0.733447346;2.28012;1.672347963;;
287;0.06;0.733422645;2.28012;1.672291641;;
287.1;0.06;0.73339795;2.28012;1.672235334;;
287.2;0.06;0.733373262;2.28012;1.672179043;;
287.3;0.06;0.733348581;2.28012;1.672122767;;
287.4;0.06;0.733323906;2.28012;1.672066506;;
287.5;0.06;0.733299239;2.28012;1.67201026;;
287.6;0.06;0.733274577;2.28012;1.671954029;;
287.7;0.06;0.733249923;2.28012;1.671897814;;
287.8;0.06;0.733225275;2.28012;1.671841613;;
287.9;0.06;0.733200633;2.28012;1.671785428;;
288;0.06;0.733175999;2.28012;1.671729258;;
288.1;0.06;0.733151371;2.28012;1.671673103;;
288.2;0.06;0.733126749;2.28012;1.671616963;;
288.3;0.06;0.733102134;2.28012;1.671560839;;
288.4;0.06;0.733077526;2.28012;1.671504729;;
288.5;0.06;0.733052925;2.28012;1.671448635;;
288.6;0.06;0.73302833;2.28012;1.671392556;;
288.7;0.06;0.733003742;2.28012;1.671336492;;
288.8;0.06;0.73297916;2.28012;1.671280443;;
288.9;0.06;0.732954585;2.28012;1.671224409;;
289;0.06;0.732930017;2.28012;1.67116839;;
289.1;0.06;0.732905455;2.28012;1.671112387;;
289.2;0.06;0.7328809;2.28012;1.671056398;;
289.3;0.06;0.732856352;2.28012;1.671000425;;
289.4;0.06;0.73283181;2.28012;1.670944466;;
289.5;0.06;0.732807275;2.28012;1.670888523;;
289.6;0.06;0.732782746;2.28012;1.670832595;;
289.7;0.06;0.732758224;2.28012;1.670776682;;
289.8;0.06;0.732733709;2.28012;1.670720784;;
289.9;0.06;0.7327092;2.28012;1.670664901;;
290;0.06;0.732684698;2.28012;1.670609033;;
290.1;0.06;0.732660202;2.28012;1.67055318;;
290.2;0.06;0.732635713;2.28012;1.670497343;;
290.3;0.06;0.732611231;2.28012;1.67044152;;
290.4;0.06;0.732586755;2.28012;1.670385713;;
290.5;0.06;0.732562286;2.28012;1.67032992;;
290.6;0.06;0.732537824;2.28012;1.670274143;;
290.7;0.06;0.732513368;2.28012;1.67021838;;
290.8;0.06;0.732488918;2.28012;1.670162633;;
290.9;0.06;0.732464476;2.28012;1.6701069;;
291;0.06;0.73244004;2.28012;1.670051183;;
291.1;0.06;0.73241561;2.28012;1.669995481;;
291.2;0.06;0.732391187;2.28012;1.669939794;;
291.3;0.06;0.732366771;2.28012;1.669884121;;
291.4;0.06;0.732342361;2.28012;1.669828464;;
291.5;0.06;0.732317958;2.28012;1.669772822;;
291.6;0.06;0.732293561;2.28012;1.669717195;;
291.7;0.06;0.732269171;2.28012;1.669661582;;
291.8;0.06;0.732244788;2.28012;1.669605985;;
291.9;0.06;0.732220411;2.28012;1.669550403;;
292;0.06;0.73219604;2.28012;1.669494836;;
292.1;0.06;0.732171677;2.28012;1.669439283;;
292.2;0.06;0.732147319;2.28012;1.669383746;;
292.3;0.06;0.732122969;2.28012;1.669328224;;
292.4;0.06;0.732098625;2.28012;1.669272716;;
292.5;0.06;0.732074287;2.28012;1.669217224;;
292.6;0.06;0.732049956;2.28012;1.669161747;;
292.7;0.06;0.732025632;2.28012;1.669106284;;
292.8;0.06;0.732001314;2.28012;1.669050837;;
292.9;0.06;0.731977003;2.28012;1.668995404;;
293;0.06;0.731952698;2.28012;1.668939987;;
293.1;0.06;0.7319284;2.28012;1.668884584;;
293.2;0.06;0.731904109;2.28012;1.668829197;;
293.3;0.06;0.731879824;2.28012;1.668773824;;
293.4;0.06;0.731855545;2.28012;1.668718466;;
293.5;0.06;0.731831273;2.28012;1.668663123;;
293.6;0.06;0.731807008;2.28012;1.668607795;;
293.7;0.06;0.731782749;2.28012;1.668552482;;
293.8;0.06;0.731758497;2.28012;1.668497184;;
293.9;0.06;0.731734251;2.28012;1.668441901;;
294;0.06;0.731710012;2.28012;1.668386633;;
294.1;0.06;0.731685779;2.28012;1.668331379;;
294.2;0.06;0.731661553;2.28012;1.668276141;;
294.3;0.06;0.731637334;2.28012;1.668220917;;
294.4;0.06;0.731613121;2.28012;1.668165709;;
294.5;0.06;0.731588914;2.28012;1.668110515;;
294.6;0.06;0.731564714;2.28012;1.668055336;;
294.7;0.06;0.731540521;2.28012;1.668000172;;
294.8;0.06;0.731516334;2.28012;1.667945023;;
294.9;0.06;0.731492153;2.28012;1.667889888;;
295;0.06;0.731467979;2.28012;1.667834769;;
295.1;0.06;0.731443812;2.28012;1.667779664;;
295.2;0.06;0.731419651;2.28012;1.667724575;;
295.3;0.06;0.731395497;2.28012;1.6676695;;
295.4;0.06;0.731371349;2.28012;1.66761444;;
295.5;0.06;0.731347208;2.28012;1.667559395;;
295.6;0.06;0.731323073;2.28012;1.667504365;;
295.7;0.06;0.731298944;2.28012;1.667449349;;
295.8;0.06;0.731274823;2.28012;1.667394349;;
295.9;0.06;0.731250707;2.28012;1.667339363;;
296;0.06;0.731226599;2.28012;1.667284392;;
296.1;0.06;0.731202496;2.28012;1.667229436;;
296.2;0.06;0.7311784;2.28012;1.667174494;;
296.3;0.06;0.731154311;2.28012;1.667119568;;
296.4;0.06;0.731130228;2.28012;1.667064656;;
296.5;0.06;0.731106152;2.28012;1.66700976;;
296.6;0.06;0.731082082;2.28012;1.666954877;;
296.7;0.06;0.731058019;2.28012;1.66690001;;
296.8;0.06;0.731033962;2.28012;1.666845158;;
296.9;0.06;0.731009912;2.28012;1.66679032;;
297;0.06;0.730985868;2.28012;1.666735497;;
297.1;0.06;0.730961831;2.28012;1.666680689;;
297.2;0.06;0.7309378;2.28012;1.666625896;;
297.3;0.06;0.730913775;2.28012;1.666571117;;
297.4;0.06;0.730889757;2.28012;1.666516354;;
297.5;0.06;0.730865746;2.28012;1.666461605;;
297.6;0.06;0.730841741;2.28012;1.66640687;;
297.7;0.06;0.730817743;2.28012;1.666352151;;
297.8;0.06;0.73079375;2.28012;1.666297446;;
297.9;0.06;0.730769765;2.28012;1.666242756;;
298;0.06;0.730745786;2.28012;1.666188081;;
298.1;0.06;0.730721813;2.28012;1.666133421;;
298.2;0.06;0.730697847;2.28012;1.666078775;;
298.3;0.06;0.730673887;2.28012;1.666024144;;
298.4;0.06;0.730649934;2.28012;1.665969528;;
298.5;0.06;0.730625987;2.28012;1.665914926;;
298.6;0.06;0.730602047;2.28012;1.66586034;;
298.7;0.06;0.730578113;2.28012;1.665805768;;
298.8;0.06;0.730554186;2.28012;1.66575121;;
298.9;0.06;0.730530265;2.28012;1.665696668;;
299;0.06;0.73050635;2.28012;1.66564214;;
299.1;0.06;0.730482442;2.28012;1.665587626;;
299.2;0.06;0.730458541;2.28012;1.665533128;;
299.3;0.06;0.730434646;2.28012;1.665478644;;
299.4;0.06;0.730410757;2.28012;1.665424175;;
299.5;0.06;0.730386875;2.28012;1.665369721;;
299.6;0.06;0.730362999;2.28012;1.665315281;;
299.7;0.06;0.730339129;2.28012;1.665260856;;
299.8;0.06;0.730315266;2.28012;1.665206445;;
299.9;0.06;0.73029141;2.28012;1.66515205;;
300;0.06;0.73026756;2.28012;1.665097669;;
300.1;0.06;0.730243716;2.28012;1.665043302;;
300.2;0.06;0.730219879;2.28012;1.664988951;;
300.3;0.06;0.730196048;2.28012;1.664934614;;
300.4;0.06;0.730172224;2.28012;1.664880291;;
300.5;0.06;0.730148406;2.28012;1.664825983;;
300.6;0.06;0.730124594;2.28012;1.66477169;;
300.7;0.06;0.730100789;2.28012;1.664717412;;
300.8;0.06;0.730076991;2.28012;1.664663148;;
300.9;0.06;0.730053198;2.28012;1.664608899;;
301;0.06;0.730029413;2.28012;1.664554664;;
301.1;0.06;0.730005633;2.28012;1.664500444;;
301.2;0.06;0.72998186;2.28012;1.664446239;;
301.3;0.06;0.729958094;2.28012;1.664392048;;
301.4;0.06;0.729934333;2.28012;1.664337872;;
301.5;0.06;0.72991058;2.28012;1.664283711;;
301.6;0.06;0.729886832;2.28012;1.664229564;;
301.7;0.06;0.729863091;2.28012;1.664175432;;
301.8;0.06;0.729839357;2.28012;1.664121314;;
301.9;0.06;0.729815629;2.28012;1.664067211;;
302;0.06;0.729791907;2.28012;1.664013122;;
302.1;0.06;0.729768191;2.28012;1.663959049;;
302.2;0.06;0.729744482;2.28012;1.663904989;;
302.3;0.06;0.72972078;2.28012;1.663850944;;
302.4;0.06;0.729697084;2.28012;1.663796914;;
302.5;0.06;0.729673394;2.28012;1.663742899;;
302.6;0.06;0.72964971;2.28012;1.663688898;;
302.7;0.06;0.729626033;2.28012;1.663634911;;
302.8;0.06;0.729602363;2.28012;1.663580939;;
302.9;0.06;0.729578699;2.28012;1.663526982;;
303;0.06;0.729555041;2.28012;1.663473039;;
303.1;0.06;0.729531389;2.28012;1.663419111;;
303.2;0.06;0.729507744;2.28012;1.663365197;;
303.3;0.06;0.729484105;2.28012;1.663311298;;
303.4;0.06;0.729460473;2.28012;1.663257414;;
303.5;0.06;0.729436847;2.28012;1.663203543;;
303.6;0.06;0.729413227;2.28012;1.663149688;;
303.7;0.06;0.729389614;2.28012;1.663095847;;
303.8;0.06;0.729366007;2.28012;1.66304202;;
303.9;0.06;0.729342407;2.28012;1.662988208;;
304;0.06;0.729318813;2.28012;1.662934411;;
304.1;0.06;0.729295225;2.28012;1.662880628;;
304.2;0.06;0.729271643;2.28012;1.662826859;;
304.3;0.06;0.729248068;2.28012;1.662773105;;
304.4;0.06;0.7292245;2.28012;1.662719366;;
304.5;0.06;0.729200937;2.28012;1.662665641;;
304.6;0.06;0.729177381;2.28012;1.66261193;;
304.7;0.06;0.729153832;2.28012;1.662558234;;
304.8;0.06;0.729130288;2.28012;1.662504553;;
304.9;0.06;0.729106751;2.28012;1.662450886;;
305;0.06;0.729083221;2.28012;1.662397233;;
305.1;0.06;0.729059696;2.28012;1.662343595;;
305.2;0.06;0.729036179;2.28012;1.662289971;;
305.3;0.06;0.729012667;2.28012;1.662236362;;
305.4;0.06;0.728989162;2.28012;1.662182768;;
305.5;0.06;0.728965663;2.28012;1.662129187;;
305.6;0.06;0.72894217;2.28012;1.662075621;;
305.7;0.06;0.728918684;2.28012;1.66202207;;
305.8;0.06;0.728895204;2.28012;1.661968533;;
305.9;0.06;0.728871731;2.28012;1.661915011;;
306;0.06;0.728848263;2.28012;1.661861502;;
306.1;0.06;0.728824803;2.28012;1.661808009;;
306.2;0.06;0.728801348;2.28012;1.66175453;;
306.3;0.06;0.7287779;2.28012;1.661701065;;
306.4;0.06;0.728754458;2.28012;1.661647614;;
306.5;0.06;0.728731022;2.28012;1.661594178;;
306.6;0.06;0.728707593;2.28012;1.661540757;;
306.7;0.06;0.72868417;2.28012;1.66148735;;
306.8;0.06;0.728660753;2.28012;1.661433957;;
306.9;0.06;0.728637343;2.28012;1.661380579;;
307;0.06;0.728613939;2.28012;1.661327215;;
307.1;0.06;0.728590541;2.28012;1.661273865;;
307.2;0.06;0.72856715;2.28012;1.66122053;;
307.3;0.06;0.728543765;2.28012;1.661167209;;
307.4;0.06;0.728520386;2.28012;1.661113903;;
307.5;0.06;0.728497014;2.28012;1.661060611;;
307.6;0.06;0.728473647;2.28012;1.661007333;;
307.7;0.06;0.728450288;2.28012;1.66095407;;
307.8;0.06;0.728426934;2.28012;1.660900821;;
307.9;0.06;0.728403587;2.28012;1.660847586;;
308;0.06;0.728380246;2.28012;1.660794366;;
308.1;0.06;0.728356911;2.28012;1.66074116;;
308.2;0.06;0.728333583;2.28012;1.660687969;;
308.3;0.06;0.728310261;2.28012;1.660634791;;
308.4;0.06;0.728286945;2.28012;1.660581629;;
308.5;0.06;0.728263635;2.28012;1.66052848;;
308.6;0.06;0.728240332;2.28012;1.660475346;;
308.7;0.06;0.728217035;2.28012;1.660422226;;
308.8;0.06;0.728193744;2.28012;1.660369121;;
308.9;0.06;0.72817046;2.28012;1.660316029;;
309;0.06;0.728147182;2.28012;1.660262953;;
309.1;0.06;0.72812391;2.28012;1.66020989;;
309.2;0.06;0.728100645;2.28012;1.660156842;;
309.3;0.06;0.728077385;2.28012;1.660103808;;
309.4;0.06;0.728054132;2.28012;1.660050788;;
309.5;0.06;0.728030886;2.28012;1.659997783;;
309.6;0.06;0.728007645;2.28012;1.659944792;;
309.7;0.06;0.727984411;2.28012;1.659891815;;
309.8;0.06;0.727961183;2.28012;1.659838853;;
309.9;0.06;0.727937961;2.28012;1.659785904;;
310;0.06;0.727914746;2.28012;1.65973297;;
310.1;0.06;0.727891537;2.28012;1.659680051;;
310.2;0.06;0.727868334;2.28012;1.659627145;;
310.3;0.06;0.727845137;2.28012;1.659574254;;
310.4;0.06;0.727821947;2.28012;1.659521378;;
310.5;0.06;0.727798763;2.28012;1.659468515;;
310.6;0.06;0.727775585;2.28012;1.659415667;;
310.7;0.06;0.727752413;2.28012;1.659362833;;
310.8;0.06;0.727729248;2.28012;1.659310013;;
310.9;0.06;0.727706089;2.28012;1.659257207;;
311;0.06;0.727682936;2.28012;1.659204416;;
311.1;0.06;0.727659789;2.28012;1.659151639;;
311.2;0.06;0.727636649;2.28012;1.659098876;;
311.3;0.06;0.727613515;2.28012;1.659046127;;
311.4;0.06;0.727590387;2.28012;1.658993393;;
311.5;0.06;0.727567265;2.28012;1.658940673;;
311.6;0.06;0.72754415;2.28012;1.658887967;;
311.7;0.06;0.727521041;2.28012;1.658835275;;
311.8;0.06;0.727497938;2.28012;1.658782597;;
311.9;0.06;0.727474841;2.28012;1.658729934;;
312;0.06;0.72745175;2.28012;1.658677285;;
312.1;0.06;0.727428666;2.28012;1.65862465;;
312.2;0.06;0.727405588;2.28012;1.658572029;;
312.3;0.06;0.727382516;2.28012;1.658519423;;
312.4;0.06;0.72735945;2.28012;1.65846683;;
312.5;0.06;0.727336391;2.28012;1.658414252;;
312.6;0.06;0.727313338;2.28012;1.658361688;;
312.7;0.06;0.727290291;2.28012;1.658309138;;
312.8;0.06;0.72726725;2.28012;1.658256602;;
312.9;0.06;0.727244216;2.28012;1.658204081;;
313;0.06;0.727221187;2.28012;1.658151574;;
313.1;0.06;0.727198165;2.28012;1.65809908;;
313.2;0.06;0.727175149;2.28012;1.658046601;;
313.3;0.06;0.72715214;2.28012;1.657994137;;
313.4;0.06;0.727129136;2.28012;1.657941686;;
313.5;0.06;0.727106139;2.28012;1.657889249;;
313.6;0.06;0.727083148;2.28012;1.657836827;;
313.7;0.06;0.727060163;2.28012;1.657784418;;
313.8;0.06;0.727037184;2.28012;1.657732024;;
313.9;0.06;0.727014212;2.28012;1.657679644;;
314;0.06;0.726991245;2.28012;1.657627278;;
314.1;0.06;0.726968285;2.28012;1.657574927;;
314.2;0.06;0.726945331;2.28012;1.657522589;;
314.3;0.06;0.726922384;2.28012;1.657470265;;
314.4;0.06;0.726899442;2.28012;1.657417956;;
314.5;0.06;0.726876507;2.28012;1.65736566;;
314.6;0.06;0.726853578;2.28012;1.657313379;;
314.7;0.06;0.726830655;2.28012;1.657261112;;
314.8;0.06;0.726807738;2.28012;1.657208859;;
314.9;0.06;0.726784827;2.28012;1.65715662;;
315;0.06;0.726761923;2.28012;1.657104395;;
315.1;0.06;0.726739024;2.28012;1.657052184;;
315.2;0.06;0.726716132;2.28012;1.656999988;;
315.3;0.06;0.726693246;2.28012;1.656947805;;
315.4;0.06;0.726670367;2.28012;1.656895636;;
315.5;0.06;0.726647493;2.28012;1.656843482;;
315.6;0.06;0.726624626;2.28012;1.656791342;;
315.7;0.06;0.726601764;2.28012;1.656739215;;
315.8;0.06;0.726578909;2.28012;1.656687103;;
315.9;0.06;0.72655606;2.28012;1.656635005;;
316;0.06;0.726533218;2.28012;1.65658292;;
316.1;0.06;0.726510381;2.28012;1.65653085;;
316.2;0.06;0.726487551;2.28012;1.656478794;;
316.3;0.06;0.726464726;2.28012;1.656426752;;
316.4;0.06;0.726441908;2.28012;1.656374724;;
316.5;0.06;0.726419096;2.28012;1.65632271;;
316.6;0.06;0.726396291;2.28012;1.65627071;;
316.7;0.06;0.726373491;2.28012;1.656218724;;
316.8;0.06;0.726350697;2.28012;1.656166752;;
316.9;0.06;0.72632791;2.28012;1.656114794;;
317;0.06;0.726305129;2.28012;1.65606285;;
317.1;0.06;0.726282354;2.28012;1.65601092;;
317.2;0.06;0.726259585;2.28012;1.655959004;;
317.3;0.06;0.726236822;2.28012;1.655907102;;
317.4;0.06;0.726214065;2.28012;1.655855214;;
317.5;0.06;0.726191315;2.28012;1.655803341;;
317.6;0.06;0.72616857;2.28012;1.655751481;;
317.7;0.06;0.726145832;2.28012;1.655699635;;
317.8;0.06;0.7261231;2.28012;1.655647803;;
317.9;0.06;0.726100374;2.28012;1.655595985;;
318;0.06;0.726077654;2.28012;1.655544181;;
318.1;0.06;0.72605494;2.28012;1.655492391;;
318.2;0.06;0.726032233;2.28012;1.655440614;;
318.3;0.06;0.726009531;2.28012;1.655388852;;
318.4;0.06;0.725986836;2.28012;1.655337104;;
318.5;0.06;0.725964147;2.28012;1.65528537;;
318.6;0.06;0.725941463;2.28012;1.65523365;;
318.7;0.06;0.725918786;2.28012;1.655181943;;
318.8;0.06;0.725896116;2.28012;1.655130251;;
318.9;0.06;0.725873451;2.28012;1.655078573;;
319;0.06;0.725850792;2.28012;1.655026908;;
319.1;0.06;0.72582814;2.28012;1.654975258;;
319.2;0.06;0.725805493;2.28012;1.654923621;;
319.3;0.06;0.725782853;2.28012;1.654871998;;
319.4;0.06;0.725760218;2.28012;1.654820389;;
319.5;0.06;0.72573759;2.28012;1.654768795;;
319.6;0.06;0.725714968;2.28012;1.654717214;;
319.7;0.06;0.725692352;2.28012;1.654665646;;
319.8;0.06;0.725669743;2.28012;1.654614093;;
319.9;0.06;0.725647139;2.28012;1.654562554;;
320;0.06;0.725624541;2.28012;1.654511029;;
320.1;0.06;0.72560195;2.28012;1.654459517;;
320.2;0.06;0.725579364;2.28012;1.65440802;;
320.3;0.06;0.725556785;2.28012;1.654356536;;
320.4;0.06;0.725534211;2.28012;1.654305066;;
320.5;0.06;0.725511644;2.28012;1.65425361;;
320.6;0.06;0.725489083;2.28012;1.654202168;;
320.7;0.06;0.725466528;2.28012;1.65415074;;
320.8;0.06;0.725443979;2.28012;1.654099326;;
320.9;0.06;0.725421436;2.28012;1.654047925;;
321;0.06;0.7253989;2.28012;1.653996539;;
321.1;0.06;0.725376369;2.28012;1.653945166;;
321.2;0.06;0.725353844;2.28012;1.653893807;;
321.3;0.06;0.725331326;2.28012;1.653842462;;
321.4;0.06;0.725308813;2.28012;1.653791131;;
321.5;0.06;0.725286307;2.28012;1.653739814;;
