Time,Stress,Derivative,RateInDegrees,SecondDerivative
126.49899999999849,1.458353256065519,-0.0003389526013016799,-0.01942055276583168,
126.59899999999848,1.458319385805389,-0.0003387026013016838,-0.01940622882259808,
126.69899999999848,1.4582855405452588,-0.00033845260130168774,-0.01939190487936206,
126.79899999999847,1.4582517202851286,-0.00033820260130169166,-0.01937758093612361,
126.89899999999847,1.4582179250249985,-0.0003379526013016956,-0.019363256992882744,
126.99899999999846,1.4581841547648684,-0.0003377026013016995,-0.019348933049639454,
127.09899999999845,1.4581504095047382,-0.00033745260130170344,-0.019334609106393744,
127.19899999999845,1.458116689244608,-0.00033720260130170736,-0.019320285163145618,
127.29899999999844,1.458082993984478,-0.0003369526013017113,-0.019305961219895078,
127.39899999999844,1.4580493237243477,-0.0003367026013017152,-0.019291637276642123,
127.49899999999843,1.4580156784642175,-0.00033645260130171913,-0.019277313333386756,
127.59899999999843,1.4579820582040874,-0.00033620260130172306,-0.019262989390128982,
127.69899999999842,1.4579484629439572,-0.000335952601301727,-0.0192486654468688,
127.79899999999841,1.457914892683827,-0.0003357026013017309,-0.01923434150360621,
127.89899999999841,1.457881347423697,-0.00033545260130173483,-0.01922001756034122,
127.9989999999984,1.4578478271635666,-0.00033520260130173875,-0.019205693617073822,
128.0989999999984,1.4578143319034365,-0.0003349526013017427,-0.019191369673804026,
128.1989999999984,1.4577808616433063,-0.0003347026013017466,-0.019177045730531833,
128.2989999999984,1.457747416383176,-0.0003344526013017505,-0.01916272178725724,
128.39899999999838,1.4577139961230459,-0.00033420260130175445,-0.01914839784398025,
128.49899999999838,1.4576806008629157,-0.0003339526013017584,-0.01913407390070087,
128.59899999999837,1.4576472306027854,-0.0003337026013017623,-0.019119749957419097,
128.69899999999836,1.4576138853426552,-0.0003334526013017662,-0.019105426014134935,
128.79899999999836,1.457580565082525,-0.00033320260130177015,-0.01909110207084838,
128.89899999999835,1.457547269822395,-0.00033295260130177407,-0.019076778127559445,
128.99899999999835,1.4575139995622648,-0.000332702601301778,-0.019062454184268125,
129.09899999999834,1.4574807543021346,-0.0003324526013017819,-0.019048130240974417,
129.19899999999834,1.4574475340420046,-0.00033220260130178584,-0.019033806297678334,
129.29899999999833,1.4574143387818743,-0.00033195260130178977,-0.01901948235437987,
129.39899999999832,1.4573811685217442,-0.0003317026013017937,-0.019005158411079023,
129.49899999999832,1.457348023261614,-0.0003314526013017976,-0.018990834467775806,
129.5989999999983,1.4573149030014838,-0.00033120260130180154,-0.018976510524470216,
129.6989999999983,1.4572818077413536,-0.00033095260130180547,-0.018962186581162253,
129.7989999999983,1.4572487374812235,-0.0003307026013018094,-0.018947862637851916,
129.8989999999983,1.4572156922210933,-0.0003304526013018133,-0.01893353869453921,
129.9989999999983,1.457182671960963,-0.00033020260130181724,-0.018919214751224146,
130.09899999999828,1.457149676700833,-0.00032995260130182116,-0.018904890807906707,
130.19899999999828,1.4571167064407027,-0.0003297026013018251,-0.01889056686458691,
130.29899999999827,1.4570837611805725,-0.000329452601301829,-0.018876242921264753,
130.39899999999827,1.4570508409204423,-0.00032920260130183293,-0.018861918977940234,
130.49899999999826,1.457017945660312,-0.00032895260130183686,-0.018847595034613356,
130.59899999999826,1.4569850754001819,-0.0003287026013018408,-0.018833271091284128,
